tax_id	assoc	stat	p.value	p.adjusted	label
578438	Saline	0.912870929175277	5e-04	0.014786231884058	OM60 (578438)
97734	Saline	0.988728506606258	4e-04	0.0138338983050847	OM60 (97734)
139864	Saline	0.998460598391911	1e-04	0.00784807692307692	OM60 (139864)
545003	Saline	0.982299486257503	4e-04	0.0138338983050847	Congregibacter (545003)
336455	Saline	0.912870929175277	5e-04	0.014786231884058	Congregibacter (336455)
350845	Saline	0.998309381715719	2e-04	0.00896923076923077	Congregibacter (350845)
245864	Saline	0.816496580927726	0.0039	0.0322553264604811	OM60 (245864)
185581	Saline	0.906311507835465	0.0059	0.0322553264604811	OM60 (185581)
546020	Saline	0.901621026877885	0.014	0.0432505677517033	OM60 (546020)
236604	Saline	0.992629715286064	8e-04	0.0162517699115044	OM60 (236604)
593222	Saline	0.99708595786496	2e-04	0.00896923076923077	OM60 (593222)
279539	Saline	0.99732829948499	2e-04	0.00896923076923077	OM60 (279539)
149014	Saline	1	2e-04	0.00896923076923077	OM60 (149014)
576242	Saline	0.816496580927726	0.0038	0.0322553264604811	OM60 (576242)
103055	Freshwater+Saline	0.904534033733291	0.0029	0.0322553264604811	OM60 (103055)
335051	Saline	0.898224990965149	9e-04	0.0162517699115044	OM60 (335051)
572372	Saline	0.912870929175277	6e-04	0.0151148148148148	OM60 (572372)
269778	Saline	0.816496580927726	0.0046	0.0322553264604811	Spongiibacter (269778)
310378	Saline	0.912870929175277	5e-04	0.014786231884058	Spongiibacter (310378)
541691	Saline	0.816496580927726	0.0038	0.0322553264604811	Spongiibacter (541691)
312030	Saline	0.806050565488477	0.0114	0.0383539983511954	HTCC2207 (312030)
270409	Saline	0.991916177433709	0.003	0.0322553264604811	HTCC2207 (270409)
96014	Saline	0.908530681762344	0.011	0.0372539419087137	HTCC2207 (96014)
328475	Saline	1	2e-04	0.00896923076923077	ZD0117 (328475)
255044	Saline	1	2e-04	0.00896923076923077	ZD0117 (255044)
216695	Saline	0.902122993899888	0.012	0.0394299516908213	HTCC2089 (216695)
306969	Saline	0.908002249505134	0.0011	0.0187828451882845	HTCC2089 (306969)
98593	Saline	0.995233204045556	4e-04	0.0138338983050847	HTCC2089 (98593)
228537	Saline	0.922291931353085	0.0032	0.0322553264604811	HTCC2089 (228537)
544395	Saline	0.816496580927726	0.0046	0.0322553264604811	ZA3412c (544395)
313341	Saline	0.812523337976997	0.0072	0.0322553264604811	ZA3412c (313341)
104318	Saline	0.816496580927726	0.0039	0.0322553264604811	211ds20 (104318)
314090	Saline	0.998731232307847	2e-04	0.00896923076923077	HTCC2188 (314090)
333266	Saline	0.908485615123349	8e-04	0.0162517699115044	HTCC (333266)
532913	Saline	0.991652536738905	0.0015	0.0230131578947368	HTCC (532913)
317708	Saline	0.993946516292534	2e-04	0.00896923076923077	HTCC (317708)
230216	Saline	0.99708878567138	1e-04	0.00784807692307692	HTCC (230216)
262549	Saline	0.816496580927726	0.0038	0.0322553264604811	HTCC (262549)
315848	Saline	0.81411958438206	0.0068	0.0322553264604811	HTCC (315848)
8173	Saline	1	2e-04	0.00896923076923077	Oceanospirillaceae (8173)
145318	Saline	0.912870929175277	5e-04	0.014786231884058	Marinomonas (145318)
103719	Saline	0.816496580927726	0.0046	0.0322553264604811	Marinomonas (103719)
243296	Saline	0.816496580927726	0.0038	0.0322553264604811	Amphritea (243296)
161773	Saline	0.868198620259849	0.0042	0.0322553264604811	Oceanospirillaceae (161773)
152723	Saline	0.979795897113271	2e-04	0.00896923076923077	Reinekea (152723)
165647	Saline	0.97182531580755	1e-04	0.00784807692307692	Reinekea (165647)
66020	Saline	0.912870929175277	6e-04	0.0151148148148148	Methylophaga (66020)
158847	Saline	0.816496580927726	0.0035	0.0322553264604811	Methylophaga (158847)
221119	Saline	0.996840434440245	1e-04	0.00784807692307692	Methylophaga (221119)
117364	Saline	0.989454889836307	2e-04	0.00896923076923077	Piscirickettsiaceae (117364)
205808	Freshwater	0.88603808056376	0.0056	0.0322553264604811	Methylocaldum (205808)
309790	Saline	0.996212107599096	2e-04	0.00896923076923077	Methylococcaceae (309790)
141872	Freshwater+Saline	0.997328341472544	3e-04	0.01166	Crenothrix (141872)
8098	Freshwater	0.99585169988255	4e-04	0.0138338983050847	Crenothrix (8098)
141423	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Crenothrix (141423)
150338	Freshwater	0.767428306008887	0.016	0.0474190268700073	Crenothrix (150338)
48494	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Crenothrix (48494)
548160	Freshwater	0.883185018565274	0.0132	0.041310736196319	Crenothrix (548160)
530612	Saline	0.987640382938831	0.003	0.0322553264604811	Crenothrix (530612)
94840	Freshwater	0.880229032471833	0.0084	0.0322553264604811	Crenothrix (94840)
131019	Freshwater	0.886568778347387	0.0027	0.0320311046511628	Crenothrix (131019)
534688	Freshwater	0.995189967301356	7e-04	0.0162517699115044	Crenothrix (534688)
224998	Freshwater	0.880787673017435	0.0123	0.0397377125193199	Proteobacteria (224998)
218525	Freshwater	0.759670478984949	0.0092	0.0322553264604811	Proteobacteria (218525)
294790	Saline	0.912870929175277	0.0012	0.0200704918032787	Proteobacteria (294790)
8057	Freshwater+Saline	0.904534033733291	0.0018	0.026235	Methylomonas (8057)
8084	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Methylomonas (8084)
45263	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Methylomonas (45263)
574649	Saline	0.816496580927726	0.0046	0.0322553264604811	Cycloclasticus (574649)
305646	Saline	0.912066566582589	0.0011	0.0187828451882845	Proteobacteria (305646)
252006	Saline	0.816496580927726	0.0038	0.0322553264604811	Leucothrix (252006)
37302	Saline	0.816496580927726	0.0038	0.0322553264604811	Thiothrix (37302)
510924	Saline	0.981557512070312	1e-04	0.00784807692307692	Thiothrix (510924)
18746	Saline	0.907479248620309	0.0045	0.0322553264604811	Thiothrix (18746)
277633	Saline	0.989917362033565	1e-04	0.00784807692307692	Proteobacteria (277633)
317335	Saline	0.998976981829386	1e-04	0.00784807692307692	Proteobacteria (317335)
277645	Saline	0.912870929175277	6e-04	0.0151148148148148	Proteobacteria (277645)
589725	Saline	0.912870929175277	6e-04	0.0151148148148148	Proteobacteria (589725)
311740	Saline	0.912049632626482	8e-04	0.0162517699115044	Proteobacteria (311740)
581185	Saline	0.814945778804266	0.0071	0.0322553264604811	Proteobacteria (581185)
98216	Freshwater+Saline	0.904534033733291	0.0019	0.0269232638888889	Proteobacteria (98216)
523629	Freshwater	0.750903070766625	0.0117	0.0386621052631579	Coxiellaceae (523629)
556502	Saline	0.912870929175277	6e-04	0.0151148148148148	Proteobacteria (556502)
101210	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (101210)
577330	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (577330)
151600	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (151600)
535870	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (535870)
342284	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (342284)
155418	Saline	0.815642057845963	0.0056	0.0322553264604811	Proteobacteria (155418)
126228	Saline	0.815197460644363	0.0063	0.0322553264604811	Proteobacteria (126228)
342374	Saline	0.907514741289852	0.0098	0.0340083333333333	Proteobacteria (342374)
517810	Saline	0.816496580927726	0.0046	0.0322553264604811	Proteobacteria (517810)
105115	Saline	0.805387266256829	0.0151	0.0455118906942393	Proteobacteria (105115)
332804	Saline	0.912870929175277	6e-04	0.0151148148148148	Proteobacteria (332804)
533132	Saline	0.906464738243205	7e-04	0.0162517699115044	Proteobacteria (533132)
580575	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (580575)
263960	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (263960)
278306	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (278306)
72638	Saline	0.99774350972311	4e-04	0.0138338983050847	Proteobacteria (72638)
275872	Saline	0.912870929175277	5e-04	0.014786231884058	Proteobacteria (275872)
156200	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (156200)
566137	Saline	0.912332203292314	0.0015	0.0230131578947368	Proteobacteria (566137)
516020	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (516020)
273520	Saline	0.912176202340114	0.0032	0.0322553264604811	Proteobacteria (273520)
584938	Saline	0.81411958438206	0.0041	0.0322553264604811	Proteobacteria (584938)
264798	Saline	0.815797824632912	0.0061	0.0322553264604811	Proteobacteria (264798)
217304	Saline	0.816496580927726	0.0039	0.0322553264604811	Proteobacteria (217304)
110147	Saline	0.816496580927726	0.0048	0.0322553264604811	Proteobacteria (110147)
296708	Saline	1	2e-04	0.00896923076923077	Proteobacteria (296708)
546867	Saline	0.99528942465624	1e-04	0.00784807692307692	Proteobacteria (546867)
277870	Saline	0.816496580927726	0.0046	0.0322553264604811	Proteobacteria (277870)
250082	Saline	0.912039240146756	0.0075	0.0322553264604811	Proteobacteria (250082)
149753	Saline	0.816496580927726	0.0046	0.0322553264604811	Proteobacteria (149753)
103037	Saline	0.816496580927726	0.0046	0.0322553264604811	Proteobacteria (103037)
353756	Freshwater	0.768344777914964	0.0126	0.0397377125193199	Sinobacteraceae (353756)
156986	Freshwater	0.894427190999916	9e-04	0.0162517699115044	Sinobacteraceae (156986)
155536	Freshwater	0.878978236207261	0.0042	0.0322553264604811	Sinobacteraceae (155536)
142645	Freshwater	0.992799238100302	0.0026	0.0315791666666667	Sinobacteraceae (142645)
587540	Freshwater	0.76921970108252	0.0161	0.0476807692307692	Sinobacteraceae (587540)
244867	Freshwater	0.994836581266262	0.0025	0.0308232628398792	Sinobacteraceae (244867)
581900	Freshwater	0.886102331849581	0.0037	0.0322553264604811	Sinobacteraceae (581900)
154435	Freshwater	0.996881813425109	3e-04	0.01166	Sinobacteraceae (154435)
332574	Freshwater	0.768688141554535	0.0092	0.0322553264604811	Sinobacteraceae (332574)
511463	Freshwater	0.963863194682999	1e-04	0.00784807692307692	Sinobacteraceae (511463)
156654	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Sinobacteraceae (156654)
560106	Freshwater	0.75855773416766	0.0102	0.0348628140703518	Sinobacteraceae (560106)
254180	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Sinobacteraceae (254180)
194499	Saline	0.909616477000783	8e-04	0.0162517699115044	Sinobacteraceae (194499)
526439	Saline	0.816496580927726	0.0038	0.0322553264604811	Sinobacteraceae (526439)
273639	Saline	0.910800924404345	0.0013	0.0211366533864542	Sinobacteraceae (273639)
90324	Saline	0.910957151537422	8e-04	0.0162517699115044	Sinobacteraceae (90324)
258873	Saline	0.816496580927726	0.0046	0.0322553264604811	Sinobacteraceae (258873)
589587	Saline	0.815831139430932	0.005	0.0322553264604811	Sinobacteraceae (589587)
562037	Saline	0.816496580927726	0.0038	0.0322553264604811	Sinobacteraceae (562037)
7630	Saline	0.816496580927726	0.0046	0.0322553264604811	Sinobacteraceae (7630)
166442	Saline	1	2e-04	0.00896923076923077	Sinobacteraceae (166442)
574507	Saline	0.816496580927726	0.0038	0.0322553264604811	Sinobacteraceae (574507)
515916	Saline	0.9113756440942	5e-04	0.014786231884058	Sinobacteraceae (515916)
137174	Saline	0.912870929175277	6e-04	0.0151148148148148	Sinobacteraceae (137174)
7634	Saline	0.816496580927726	0.0038	0.0322553264604811	Sinobacteraceae (7634)
336977	Saline	0.816496580927726	0.0038	0.0322553264604811	Sinobacteraceae (336977)
276755	Saline	0.816496580927726	0.0038	0.0322553264604811	Sinobacteraceae (276755)
559794	Saline	0.816496580927726	0.0038	0.0322553264604811	Sinobacteraceae (559794)
362891	Saline	0.816496580927726	0.0046	0.0322553264604811	Proteobacteria (362891)
241066	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (241066)
331064	Saline	0.816496580927726	0.0046	0.0322553264604811	Proteobacteria (331064)
32280	Freshwater	0.762912791964922	0.0092	0.0322553264604811	Proteobacteria (32280)
7606	Freshwater	0.981067167463287	0.0029	0.0322553264604811	Proteobacteria (7606)
169677	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (169677)
7619	Saline	0.920574617898323	5e-04	0.014786231884058	Proteobacteria (7619)
565944	Saline	0.8001103676628	0.01	0.0345847457627119	Proteobacteria (565944)
147990	Saline	0.801783725737273	0.0077	0.0322553264604811	Proteobacteria (147990)
114044	Freshwater+Saline	0.999449308840885	1e-04	0.00784807692307692	Proteobacteria (114044)
153466	Saline	0.910066403563886	0.0017	0.025228	Proteobacteria (153466)
346479	Freshwater+Saline	0.904534033733291	0.0028	0.0322553264604811	Proteobacteria (346479)
207297	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (207297)
589101	Saline	0.890870806374748	0.0016	0.0240058823529412	Proteobacteria (589101)
581393	Saline	1	2e-04	0.00896923076923077	Proteobacteria (581393)
316871	Saline	0.912870929175277	6e-04	0.0151148148148148	Proteobacteria (316871)
535059	Saline	0.912870929175277	6e-04	0.0151148148148148	Proteobacteria (535059)
197820	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Chromatiaceae (197820)
7541	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Lamprocystis (7541)
91521	Freshwater+Saline	0.797724035217466	0.011	0.0372539419087137	Thiotrichaceae (91521)
568472	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (568472)
511925	Freshwater	0.765351364971937	0.0145	0.0442922904191617	Proteobacteria (511925)
56552	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (56552)
573373	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (573373)
350596	Freshwater	0.764390733667852	0.0126	0.0397377125193199	Proteobacteria (350596)
155504	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (155504)
539199	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (539199)
359435	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (359435)
204506	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (204506)
254119	Freshwater	0.838546136170613	0.0093	0.03255	Lysobacter (254119)
593908	Freshwater	0.828078671210825	0.0089	0.0322553264604811	Xanthomonadaceae (593908)
105946	Freshwater	0.844412547251646	0.0086	0.0322553264604811	Xanthomonadaceae (105946)
232066	Saline	0.816496580927726	0.0046	0.0322553264604811	CandidatusPelagibacter (232066)
325911	Saline	0.814190088803112	0.0142	0.0435715789473684	CandidatusPelagibacter (325911)
116334	Saline	0.990447023736254	0.0035	0.0322553264604811	CandidatusPelagibacter (116334)
560655	Freshwater	0.878825690797789	0.0116	0.0386621052631579	CandidatusPelagibacter (560655)
333113	Saline	0.90615103259752	0.0124	0.0397377125193199	CandidatusPelagibacter (333113)
233274	Saline	0.816496580927726	0.0046	0.0322553264604811	CandidatusPelagibacter (233274)
68974	Saline	0.993335408925957	8e-04	0.0162517699115044	CandidatusPelagibacter (68974)
216594	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Rhizobium (216594)
47066	Freshwater	0.746824262375855	0.016	0.0474190268700073	Rhizobium (47066)
103710	Freshwater	0.872661710824109	0.0015	0.0230131578947368	Bartonella (103710)
552671	Saline	0.793599588721959	0.0157	0.0469046120058565	Phyllobacteriaceae (552671)
240197	Saline	0.816496580927726	0.0038	0.0322553264604811	Phyllobacteriaceae (240197)
588630	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Phyllobacteriaceae (588630)
548592	Saline	0.816496580927726	0.0038	0.0322553264604811	Phyllobacteriaceae (548592)
320821	Saline	0.90887235135026	0.0023	0.0297702127659574	Phyllobacteriaceae (320821)
289355	Saline	0.912870929175277	8e-04	0.0162517699115044	Phyllobacteriaceae (289355)
228302	Saline	0.906763914995599	0.0047	0.0322553264604811	Phyllobacteriaceae (228302)
155540	Saline	0.816496580927726	0.0047	0.0322553264604811	Phyllobacteriaceae (155540)
544772	Freshwater	0.791256568074944	0.0156	0.0467084372707263	Devosia (544772)
107461	Freshwater	0.734846922834953	0.0145	0.0442922904191617	Methylocystaceae (107461)
287211	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (287211)
588231	Freshwater	0.774596669241483	0.0093	0.03255	Bradyrhizobiaceae (588231)
166851	Freshwater	0.737583792356007	0.0102	0.0348628140703518	Bradyrhizobium (166851)
248505	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Rhodoplanes (248505)
70100	Freshwater	0.739686801204842	0.0102	0.0348628140703518	Rhodoplanes (70100)
112955	Freshwater	0.857964006483795	0.0018	0.026235	Rhodoplanes (112955)
20976	Freshwater	0.928985305927998	3e-04	0.01166	Rhodoplanes (20976)
76270	Freshwater	0.743475558113252	0.0102	0.0348628140703518	Rhodoplanes (76270)
315986	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Rhodoplanes (315986)
471399	Freshwater	0.765784133660731	0.0092	0.0322553264604811	Beijerinckia (471399)
32333	Freshwater	0.894427190999916	9e-04	0.0162517699115044	Beijerinckiaceae (32333)
19989	Freshwater	0.975271515685392	3e-04	0.01166	Beijerinckiaceae (19989)
252325	Freshwater	0.960233824530686	3e-04	0.01166	Proteobacteria (252325)
136235	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (136235)
162925	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Methylocystaceae (162925)
537864	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Methylocystaceae (537864)
156044	Freshwater	0.751742162626101	0.0156	0.0467084372707263	Methylocystaceae (156044)
161177	Freshwater	0.908901835026924	0.003	0.0322553264604811	Methylosinus (161177)
236892	Freshwater	0.791256568074944	0.0149	0.0450755374351371	Methylocystis (236892)
513254	Freshwater	0.987789529879623	1e-04	0.00784807692307692	Proteobacteria (513254)
142726	Freshwater	0.97876615862897	4e-04	0.0138338983050847	Proteobacteria (142726)
225699	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (225699)
152480	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Rhodomicrobium (152480)
262760	Freshwater	0.765902828599779	0.0159	0.0473634306569343	Hyphomicrobiaceae (262760)
240757	Freshwater	0.75855773416766	0.0102	0.0348628140703518	Pedomicrobium (240757)
114978	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Hyphomicrobium (114978)
172883	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Hyphomicrobium (172883)
248682	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Hyphomicrobiaceae (248682)
34344	Freshwater	0.746337763553869	0.0155	0.0465113970588235	Hyphomicrobium (34344)
573659	Freshwater	0.769795602352909	0.0165	0.0484086987778577	Hyphomicrobium (573659)
198749	Freshwater	0.770543283653358	0.0126	0.0397377125193199	Hyphomicrobium (198749)
591539	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (591539)
136944	Freshwater	0.766451367501402	0.0126	0.0397377125193199	Proteobacteria (136944)
525648	Freshwater	0.988914938660303	2e-04	0.00896923076923077	Proteobacteria (525648)
355688	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (355688)
581542	Freshwater	0.813676204344972	0.0064	0.0322553264604811	Rhodobacteraceae (581542)
553131	Saline	0.815665540935364	0.0118	0.0388980613893376	Rhodobacteraceae (553131)
320764	Saline	0.992848537556115	4e-04	0.0138338983050847	Rhodobacteraceae (320764)
549968	Saline	1	2e-04	0.00896923076923077	Rhodobacteraceae (549968)
170549	Saline	0.816496580927726	0.0046	0.0322553264604811	Rhodobacteraceae (170549)
105613	Saline	0.908302739057445	0.0083	0.0322553264604811	Loktanella (105613)
328838	Saline	0.816496580927726	0.0043	0.0322553264604811	Loktanella (328838)
5681	Saline	0.816496580927726	0.0038	0.0322553264604811	Sulfitobacter (5681)
318367	Saline	0.912870929175277	6e-04	0.0151148148148148	Rhodobacteraceae (318367)
186153	Saline	0.812232862067414	0.0123	0.0397377125193199	Loktanella (186153)
341986	Saline	0.813711479301776	0.0086	0.0322553264604811	Rhodobacteraceae (341986)
550938	Saline	0.816496580927726	0.0046	0.0322553264604811	Rhodobacteraceae (550938)
138930	Saline	0.816496580927726	0.0037	0.0322553264604811	Rhodobacteraceae (138930)
142136	Saline	0.816496580927726	0.0046	0.0322553264604811	Rhodobacteraceae (142136)
112728	Saline	0.912870929175277	6e-04	0.0151148148148148	Rhodobacteraceae (112728)
334722	Saline	0.993832293279915	0.004	0.0322553264604811	Rhodobacteraceae (334722)
534609	Freshwater+Saline	0.99827377741135	0.0139	0.04303937784522	Rhodobacteraceae (534609)
346324	Saline	0.812024343797657	0.0127	0.0399912808641975	Nereida (346324)
153572	Saline	0.995563983198048	2e-04	0.00896923076923077	Oceanicola (153572)
140817	Saline	0.8129075675932	0.0137	0.0427117647058824	Rhodobacteraceae (140817)
236240	Saline	0.816496580927726	0.0046	0.0322553264604811	Rhodobacteraceae (236240)
133856	Saline	0.991616259952709	0.0062	0.0322553264604811	Rhodobacteraceae (133856)
574171	Saline	0.805585223066076	0.0096	0.0333710391822828	Rhodobacteraceae (574171)
532163	Freshwater	0.855688839374751	0.0029	0.0322553264604811	Rhodobacter (532163)
98295	Freshwater	0.982184469197629	1e-04	0.00784807692307692	Rhodobacter (98295)
5802	Freshwater	0.833508753466491	0.0061	0.0322553264604811	Rhodobacter (5802)
591654	Freshwater	0.894427190999916	9e-04	0.0162517699115044	Rhodobacteraceae (591654)
568966	Freshwater	0.774596669241483	0.0084	0.0322553264604811	Rhodobacteraceae (568966)
525801	Freshwater	0.864899964187737	0.0013	0.0211366533864542	Rhodobacteraceae (525801)
323018	Freshwater	0.77154104916795	0.0165	0.0484086987778577	Rhodobacteraceae (323018)
233567	Saline	0.802044171976313	0.0147	0.0447024590163934	Thioclava (233567)
220130	Saline	0.858897501470802	0.0015	0.0230131578947368	Thioclava (220130)
230022	Saline	0.811211757883866	0.0091	0.0322553264604811	Rhodobacteraceae (230022)
18609	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Hyphomonadaceae (18609)
211469	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Hyphomonadaceae (211469)
519257	Freshwater	0.833438459664682	0.0045	0.0322553264604811	Hyphomonadaceae (519257)
530619	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Hyphomonadaceae (530619)
5851	Saline	0.816496580927726	0.0043	0.0322553264604811	Maricaulis (5851)
514038	Saline	0.904190009958361	0.0111	0.0374992549668874	Hyphomonadaceae (514038)
318593	Saline	0.816496580927726	0.0038	0.0322553264604811	Proteobacteria (318593)
565413	Freshwater	0.914298334087564	0.0034	0.0322553264604811	Caulobacteraceae (565413)
231965	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Caulobacteraceae (231965)
219048	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Phenylobacterium (219048)
5552	Freshwater	0.982865265334823	0.0015	0.0230131578947368	Phenylobacterium (5552)
199553	Freshwater	0.774596669241483	0.0101	0.0348420118343195	Phenylobacterium (199553)
511230	Freshwater	0.894427190999916	9e-04	0.0162517699115044	Proteobacteria (511230)
532912	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (532912)
354693	Saline	0.989777863895601	0.008	0.0322553264604811	Rhodospirillaceae (354693)
310134	Saline	0.81323151439742	0.016	0.0474190268700073	Rhodospirillaceae (310134)
115653	Saline	0.81173562733329	0.0088	0.0322553264604811	Rhodospirillaceae (115653)
545263	Saline	0.810793391812779	0.012	0.0394299516908213	Rhodospirillaceae (545263)
155692	Saline	0.812857291200422	0.0137	0.0427117647058824	Rhodospirillaceae (155692)
58135	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Rhodospirillaceae (58135)
341445	Saline	0.816496580927726	0.0048	0.0322553264604811	Rhodospirillaceae (341445)
554284	Freshwater	1	1e-04	0.00784807692307692	Roseococcus (554284)
217968	Freshwater	0.764549594515769	0.0092	0.0322553264604811	Roseomonas (217968)
407742	Freshwater	0.904534033733291	2e-04	0.00896923076923077	Acetobacteraceae (407742)
277643	Freshwater	0.774596669241483	0.0089	0.0322553264604811	Proteobacteria (277643)
133044	Freshwater	0.774596669241483	0.0089	0.0322553264604811	Sphingomonadaceae (133044)
92490	Freshwater	0.8038369524685	0.0081	0.0322553264604811	Novosphingobium (92490)
224427	Freshwater	0.994247867152046	2e-04	0.00896923076923077	Novosphingobium (224427)
53381	Saline	0.806946584785929	0.0118	0.0388980613893376	Lutibacterium (53381)
263034	Saline	0.816496580927726	0.0039	0.0322553264604811	Proteobacteria (263034)
147648	Freshwater	0.944860515685716	0.002	0.0277619047619048	Proteobacteria (147648)
278075	Freshwater	0.996099524881587	3e-04	0.01166	Zymomonas (278075)
6365	Freshwater	0.799193141499197	0.0087	0.0322553264604811	Proteobacteria (6365)
541547	Saline	0.812464474403335	0.006	0.0322553264604811	Proteobacteria (541547)
114901	Freshwater	0.957999560487758	7e-04	0.0162517699115044	Proteobacteria (114901)
114029	Saline	0.994032342276931	2e-04	0.00896923076923077	Proteobacteria (114029)
277150	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (277150)
217352	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (217352)
594198	Freshwater	0.725830054690961	0.0123	0.0397377125193199	Proteobacteria (594198)
239473	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (239473)
590108	Freshwater	0.889053446855539	0.0039	0.0322553264604811	Proteobacteria (590108)
266671	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (266671)
547121	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (547121)
441506	Freshwater	0.769824001073617	0.0126	0.0397377125193199	Proteobacteria (441506)
590338	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (590338)
583342	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (583342)
219858	Freshwater	0.769091292650356	0.0117	0.0386621052631579	Proteobacteria (219858)
553256	Freshwater	0.761489180364423	0.0092	0.0322553264604811	Proteobacteria (553256)
534747	Freshwater	0.991819131329142	7e-04	0.0162517699115044	Proteobacteria (534747)
154329	Freshwater	0.889571415759178	0.0039	0.0322553264604811	Proteobacteria (154329)
149503	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Proteobacteria (149503)
232064	Freshwater	0.891679328312526	0.0024	0.0297702127659574	Proteobacteria (232064)
265934	Freshwater	0.764482120961039	0.0165	0.0484086987778577	Proteobacteria (265934)
10776	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Desulfobacca (10776)
558853	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Desulfobacca (558853)
536721	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Desulfobacca (536721)
155465	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Desulfobacca (155465)
560302	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Syntrophobacteraceae (560302)
578505	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Syntrophobacteraceae (578505)
262663	Freshwater	0.737154140200741	0.0123	0.0397377125193199	Syntrophobacteraceae (262663)
571785	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Syntrophobacter (571785)
161965	Freshwater	0.887541582884821	0.0041	0.0322553264604811	Syntrophobacter (161965)
149053	Freshwater	0.767522578880198	0.016	0.0474190268700073	Syntrophobacter (149053)
543826	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Syntrophobacter (543826)
224441	Freshwater	0.774596669241483	0.0092	0.0322553264604811	Syntrophobacter (224441)
10754	Freshwater	0.767024672516489	0.0117	0.0386621052631579	Syntrophobacteraceae (10754)
552003	Freshwater	0.879291966536774	0.0024	0.0297702127659574	Desulfomonile (552003)
